date,pv_system_id,pv_system_name,device_id,inverter_name,inverter_rated_kw,inverter_rating_source,daily_output_kwh,source_interval,source_channel
2022-05-29,c3c803c9-49a6-4c83-9884-7f28e9244f2b,Penner Farms - 32-8-13 pump (site 1),f97377a3-6539-450f-9b74-ae0401115ca1,Symo 24.0-3 480 (3),24.0,parsed_from_inverter_name,85.4,month,devwork
2022-05-30,c3c803c9-49a6-4c83-9884-7f28e9244f2b,Penner Farms - 32-8-13 pump (site 1),71ba6d53-c04f-476f-9da3-ae0401115c8e,Symo  24.0-3 480 (1),24.0,parsed_from_inverter_name,92.78,month,devwork
2022-05-30,c3c803c9-49a6-4c83-9884-7f28e9244f2b,Penner Farms - 32-8-13 pump (site 1),528b81d7-df8d-4f62-9b35-ae0401115c98,Symo  24.0-3 480 (2),24.0,parsed_from_inverter_name,91.25,month,devwork
2022-05-30,c3c803c9-49a6-4c83-9884-7f28e9244f2b,Penner Farms - 32-8-13 pump (site 1),f97377a3-6539-450f-9b74-ae0401115ca1,Symo 24.0-3 480 (3),24.0,parsed_from_inverter_name,93.13,month,devwork
2022-05-31,c3c803c9-49a6-4c83-9884-7f28e9244f2b,Penner Farms - 32-8-13 pump (site 1),71ba6d53-c04f-476f-9da3-ae0401115c8e,Symo  24.0-3 480 (1),24.0,parsed_from_inverter_name,197.77,month,devwork
2022-05-31,c3c803c9-49a6-4c83-9884-7f28e9244f2b,Penner Farms - 32-8-13 pump (site 1),528b81d7-df8d-4f62-9b35-ae0401115c98,Symo  24.0-3 480 (2),24.0,parsed_from_inverter_name,195.43,month,devwork
2022-05-31,c3c803c9-49a6-4c83-9884-7f28e9244f2b,Penner Farms - 32-8-13 pump (site 1),f97377a3-6539-450f-9b74-ae0401115ca1,Symo 24.0-3 480 (3),24.0,parsed_from_inverter_name,198.17,month,devwork
2022-06-01,c3c803c9-49a6-4c83-9884-7f28e9244f2b,Penner Farms - 32-8-13 pump (site 1),71ba6d53-c04f-476f-9da3-ae0401115c8e,Symo  24.0-3 480 (1),24.0,parsed_from_inverter_name,179.42,month,devwork
2022-06-01,c3c803c9-49a6-4c83-9884-7f28e9244f2b,Penner Farms - 32-8-13 pump (site 1),528b81d7-df8d-4f62-9b35-ae0401115c98,Symo  24.0-3 480 (2),24.0,parsed_from_inverter_name,177.29,month,devwork
2022-06-01,c3c803c9-49a6-4c83-9884-7f28e9244f2b,Penner Farms - 32-8-13 pump (site 1),f97377a3-6539-450f-9b74-ae0401115ca1,Symo 24.0-3 480 (3),24.0,parsed_from_inverter_name,180.22,month,devwork
2022-06-02,c3c803c9-49a6-4c83-9884-7f28e9244f2b,Penner Farms - 32-8-13 pump (site 1),71ba6d53-c04f-476f-9da3-ae0401115c8e,Symo  24.0-3 480 (1),24.0,parsed_from_inverter_name,201.15,month,devwork
2022-06-02,c3c803c9-49a6-4c83-9884-7f28e9244f2b,Penner Farms - 32-8-13 pump (site 1),528b81d7-df8d-4f62-9b35-ae0401115c98,Symo  24.0-3 480 (2),24.0,parsed_from_inverter_name,197.44,month,devwork
2022-06-02,c3c803c9-49a6-4c83-9884-7f28e9244f2b,Penner Farms - 32-8-13 pump (site 1),f97377a3-6539-450f-9b74-ae0401115ca1,Symo 24.0-3 480 (3),24.0,parsed_from_inverter_name,201.18,month,devwork
2022-06-03,c3c803c9-49a6-4c83-9884-7f28e9244f2b,Penner Farms - 32-8-13 pump (site 1),71ba6d53-c04f-476f-9da3-ae0401115c8e,Symo  24.0-3 480 (1),24.0,parsed_from_inverter_name,109.07,month,devwork
2022-06-03,c3c803c9-49a6-4c83-9884-7f28e9244f2b,Penner Farms - 32-8-13 pump (site 1),528b81d7-df8d-4f62-9b35-ae0401115c98,Symo  24.0-3 480 (2),24.0,parsed_from_inverter_name,106.69,month,devwork
2022-06-03,c3c803c9-49a6-4c83-9884-7f28e9244f2b,Penner Farms - 32-8-13 pump (site 1),f97377a3-6539-450f-9b74-ae0401115ca1,Symo 24.0-3 480 (3),24.0,parsed_from_inverter_name,109.27,month,devwork
